post_url,post_date,text,total_reactions,likes,love,celebrate,comments,reposts,media_urls
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia3-activity-7324825160010596352-L53R?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-05-04 18:00:06,"Subtle flex ++ Loud results. The Audi S3 Sedan. ​  #Audi #VorsprungDurchTechnik #AudiA3​ ----------- Audi S3 Sedan: Fuel consumption combined in l/100 km: 8.5–8.1, CO₂ emissions combined in g/km: 193-185. CO₂ class: G.",1518,1418,88,1,36,21,"https://media.licdn.com/dms/image/v2/D4D22AQGJfeXy-LEQfA/feedshare-shrink_2048_1536/B4DZaFg56_GgAo-/0/1745996720204?e=1749686400&v=beta&t=Lfgy0Tvinl6YTl9vbgTAgHGYwkijwLqTtv2qSGg2LGA, https://media.licdn.com/dms/image/v2/D4D22AQEeNI8Ne8zZ7w/feedshare-shrink_1280/B4DZaFg565HQAk-/0/1745996720305?e=1749686400&v=beta&t=UxXL74isd9RGusCA6M-zYMzSDzH29UYLBvBNfyfFmqc, https://media.licdn.com/dms/image/v2/D4D22AQHSBDr-kLxYRg/feedshare-shrink_2048_1536/B4DZaFg565GsAs-/0/1745996720929?e=1749686400&v=beta&t=4z5VD2GdqAOxEyXjGfNZlBoeaI6bCRB9tf_YOD_QjIo, https://media.licdn.com/dms/image/v2/D4D22AQH7a2IBTnv4yQ/feedshare-shrink_2048_1536/B4DZaFg57VG8Aw-/0/1745996720870?e=1749686400&v=beta&t=mJe0-TSuPRvhINYPCE8rkt_DtGPcUMIC4AVwGuaCTP4"
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audirs3-activity-7323964476804800512-aM3E?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-05-02 09:00:03,Spring got a lot louder ++ The Audi RS 3 Sportback built for what‘s next.​  ​#Audi #VorsprungDurchTechnik #AudiRS3​ ---------- Audi RS 3 Sportback: Combined fuel consumption in l/100 km: 9.5-9.3; combined CO₂ emissions in g/km: 217-211. CO₂-class: G.​,992,932,40,15,22,29,https://media.licdn.com/dms/image/v2/D4D22AQEIsQZlIW4nog/feedshare-shrink_1280/B4DZaFgiraG8Ao-/0/1745996623860?e=1749686400&v=beta&t=JHosIazjmKCKCF4skhK6ZRFuN54Jmu9FYxYbno8SuaM
https://www.linkedin.com/posts/audi-ag_apprenticeship-dualstudy-audicareers-activity-7323662478549135360-9OXK?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-05-01 13:00:01,"As you prepare for graduation, consider Audi for a rewarding start to your professional journey ++ We offer both #apprenticeship and #DualStudy programs—providing the perfect platform to develop your skills and shape your career path. Your future. Driven by you.​ ​ Explore our apprenticeship opportunities in Ingolstadt and our dual study programs (Bachelor's degree) in Ingolstadt and Neckarsulm – for your start in fall 2026. Apply now—we look forward to receiving your application: ​ https://lnkd.in/e8_7ZqNV​  Application start for apprenticeships in Neckarsulm: 01.07.2025​ ​ #AudiCareers #bachelor",112,109,3,0,3,5,https://media.licdn.com/dms/image/v2/D4E22AQGs-Ub9zeMr4Q/feedshare-shrink_1280/B4EZaLHVksHkAo-/0/1746090679542?e=1749686400&v=beta&t=Ykpw3o1VpsXvFQst39bEHXSxQ3mKCpgTHBvgtte0wLU
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-autoshanghai-activity-7323151125673615360-ZMrW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-30 03:08:05,Innovation that draws a crowd ++ Showcasing Vorsprung durch Technik at Auto Shanghai 2025.  #Audi #VorsprungDurchTechnik #AutoShanghai​​ ---------- Audi RS 7 Sportback performance: Combined fuel consumption​ in l/100 km: 12.6-12.1; combined CO₂ emissions​ in g/km: 285-274; CO₂ class: G.,1791,1679,89,15,36,35,https://media.licdn.com/dms/image/v2/D4E22AQEK2FyTjDQymw/feedshare-shrink_2048_1536/B4EZaEPIoiH8Ao-/0/1745975284200?e=1749686400&v=beta&t=zuRUWzZAhpEZXCOYcni6Q2585B83ogrmI9SYZsoSIag
https://www.linkedin.com/posts/audi-ag_intern-automationtechnologydevelopment-robots-activity-7325172514236633088-tUsu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-05-05 17:00:22,What does an #intern in the #AutomationTechnologyDevelopment department at Audi do? ++ Evelyn gives us insights into her everyday life as an intern and shows us the #robots in #production.​ ​ Start your #internship at Audi: audi.com/careers​ ​ #AudiCareers ​ ​,174,162,6,3,3,11,https://dms.licdn.com/playlist/vid/v2/D4E05AQHIxIzL39-qKw/mp4-720p-30fp-crf28/B4EZafUJoWHkBQ-/0/1746429659836?e=1747472400&v=beta&t=UAXdpSXWOPawXdNcK_FE8bzL5qy3RH4kAmmIQRrfGq8
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audirs3-activity-7324100374682865664-ICXu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-05-02 18:00:04,"New season, new view ++ Step inside and let performance lead with the Audi RS 3 Sportback.​  ​#Audi #VorsprungDurchTechnik #AudiRS3​ ----------- Audi RS 3 Sportback: Combined fuel consumption in l/100 km: 9.5-9.3; combined CO₂ emissions in g/km: 217-211. CO₂-class: G.",1631,1512,99,15,51,32,"https://media.licdn.com/dms/image/v2/D4D22AQGtNd8HOjQBbA/feedshare-shrink_2048_1536/B4DZaFgQEIG0As-/0/1745996549066?e=1749686400&v=beta&t=N9c7Up29ywHuWFcsw3oKVFBnFNYNXc_tFKa51PrcsDc, https://media.licdn.com/dms/image/v2/D4D22AQFFrjkdZQjTdQ/feedshare-shrink_1280/B4DZaFgQEpG0As-/0/1745996549615?e=1749686400&v=beta&t=XJXebPOPW2odIKVtek50papWWC_2_ppL3KZ1GmWv40M, https://media.licdn.com/dms/image/v2/D4D22AQEknUTRykhhJQ/feedshare-shrink_1280/B4DZaFgQEZHwAs-/0/1745996550039?e=1749686400&v=beta&t=BPlgRCCigxa5Ex_f4xdD09R8QJzPHNt0J4_GME9hHPc, https://media.licdn.com/dms/image/v2/D4D22AQGKoVHorT7ALw/feedshare-shrink_1280/B4DZaFgQFOG0Ao-/0/1745996550025?e=1749686400&v=beta&t=jN6_qUqA6Qz3eMt1C64UFAp5u0ugE0iIQf7WRbARg-o"
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-autoshanghai-activity-7323602173878018048-h7R9?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-05-01 09:00:24,Innovation knows no boundaries ++ Progress takes center stage at Auto Shanghai 2025.​​  #Audi #VorsprungDurchTechnik #AutoShanghai​​ ---------- Audi RS 7 Sportback performance: Combined fuel consumption​ in l/100 km: 12.6-12.1; combined CO₂ emissions​ in g/km: 285-274; CO₂ class: G.,3478,3242,194,32,40,51,"https://media.licdn.com/dms/image/v2/D4E22AQGAV_uU2ioMZw/feedshare-shrink_1280/B4EZaGO2TbHEAk-/0/1746008764444?e=1749686400&v=beta&t=U7uVv513x8ZXYdM6IYRBDQlzcEnOv4-4RUFOSkNHTKA, https://media.licdn.com/dms/image/v2/D4E22AQELnmfhD71lhw/feedshare-shrink_2048_1536/B4EZaGO2TXIAAo-/0/1746008764965?e=1749686400&v=beta&t=SpUr0hRGFKD95iAsMB2VhUTvx2IOrqxLyHtc4RS1o4Y, https://media.licdn.com/dms/image/v2/D4E22AQEyKugktDNCWQ/feedshare-shrink_2048_1536/B4EZaGO2T1HYAo-/0/1746008764952?e=1749686400&v=beta&t=C5I64XPTCl8IEzQAJoYWrlp65r4lIeGksj_9O8Cb7LM, https://media.licdn.com/dms/image/v2/D4E22AQE8yfXmKHFVMQ/feedshare-shrink_1280/B4EZaGO2TJHYAk-/0/1746008764652?e=1749686400&v=beta&t=tmu5t6jXuuiYvJyFKunZr27-pXjvFcv_b81KLlW0XjA"
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7323232274605293568-3K7C?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-30 08:30:33,"Curious what's happening in the Audi world? ++ In this month’s newsletter, our global stories take you from Ingolstadt, Germany, to Auto Shanghai in China.  Also featured: the fresh design and stunning tech of the Audi A6 Sedan; smart takes on sustainability and circularity; and 30 years of Audi exclusive.   Read the full edition now!  #Audi #VorsprungDurchTechnik #AudiA6 #AutoShanghai #AudiExclusive",653,480,45,90,24,8,
https://www.linkedin.com/posts/audi-ag_camerasystems-audicareers-drivenbytech-activity-7322514957592330240-IcE8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-28 09:00:11,"Focus on #CameraSystems ++ They must recognize traffic signs, traffic jams and other road users at lightning speed to anticipate dangerous situations at an early stage.  #AudiCareers #DrivenByTech -------------------- Assistance systems can only support the driver in performing the driving task within their respective system limits. The responsibility and necessary attention for managing the driving task always remain with the driver.​",45,40,0,5,3,2,
https://www.linkedin.com/posts/audi-ag_a-day-with-lissi-lanz-activity-7322182725837176833-0mGD?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-27 11:00:01,"Predictive, fast, intuitive technology enhances the driving experience for modern users ++  Lissi Lanz combines these three qualities both with her job as a component manager for the #FrontCamera and with her passion for mountain biking.  On the test track, she regularly checks the camera functions on the various Audi models. After work, it's off to the mountain bike trail with the same foresight.    #AudiCareers #DrivenByTech​",202,180,9,11,3,8,
https://www.linkedin.com/posts/audi-ag_audi-at-auto-shanghai-2025-activity-7320820056760754176-9LiO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-23 16:45:15,"High five for Audi at Auto Shanghai ++ One of the world’s largest auto shows is on and Audi is on stage too.  Together with our partners SAIC and FAW, we are excited to show 19 market specific models to the public. Five are debuting. Among them: Our brand new Audi A6L e-tron and the first production vehicle from our new sister brand, AUDI. The AUDI E5 Sportback is designed and tailored to customers in China.  At our booth in Shanghai, immersive digital experiences playfully bring the new models’ features to life.   Swipe through the pictures to see the Auto Shanghai highlights.  #Audi #VorsprungDurchTechnik #China #AutoShanghai",615,559,21,31,15,35,
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-q6etron-activity-7320453892629045248-9X2h?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-22 16:30:15,"Inside look on progress ++ The Audi Q6 Sportback e-tron reimagines the cabin as a space to recharge, connect, and experience the drive in a whole new way. Spacious, smart, and unmistakably Audi.​ ​ #Audi #VorsprungDurchTechnik #Q6etron​ ---------- Audi Q6 Sportback e-tron: electric power consumption combined in kWh/100 km: 18.9-15.6; combined CO₂ emissions in g/km: 0. CO₂ class: A. Optional equipment available at an extra charge.",914,861,41,8,19,19,"https://media.licdn.com/dms/image/v2/D4E22AQFZkSKPU7SU7A/feedshare-shrink_2048_1536/B4EZZEbI8IHcAo-/0/1744904689661?e=1749686400&v=beta&t=d1SreZoMVbM1vaGPMOj37Itw0eGzJYdy9-w6yJx2Vjw, https://media.licdn.com/dms/image/v2/D4E22AQGEs4i6GTl1aw/feedshare-shrink_1280/B4EZZEbI9HHcAk-/0/1744904692851?e=1749686400&v=beta&t=GouOBF6YqOZ4ZCe2VN8VqaTykzkmLCqstYMJby-MJAg, https://media.licdn.com/dms/image/v2/D4E22AQEm8qWNQx41cQ/feedshare-shrink_2048_1536/B4EZZEbI9VHEAo-/0/1744904690744?e=1749686400&v=beta&t=WlSwqzJ-9ndGwhAji61Vwb7-igq9MJHIlT5fU-iHYjs, https://media.licdn.com/dms/image/v2/D4E22AQHePvHJudtcCg/feedshare-shrink_1280/B4EZZEbI.AHkAk-/0/1744904691143?e=1749686400&v=beta&t=pvrkfXLXGlgLWzdBFOPdMelUT5dcMYIg8PsM408AJ1Y"
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-q6etron-activity-7320106560850911233-wMz_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-21 17:30:05,"When performance, design, and innovation move as one ++ The Audi SQ6 Sportback e-tron pairs iconic sportback design with fully electric performance - and with charging speeds up to 255 kilometers in 10 minutes*, it’s built for those who move with purpose.​  #Audi #VorsprungDurchTechnik #Q6etron​ ---------- Audi SQ6 Sportback e-tron: electric power consumption combined in kWh/100 km: 18.0-17.2; combined CO₂ emissions in g/km: 0. CO₂ class: A.​  * At high-capacity charging stations. Value is specific for the Audi SQ6 e-tron Sportback.",865,823,36,5,15,29,"https://media.licdn.com/dms/image/v2/D4E22AQGPpz6jw8vpfA/feedshare-shrink_1280/B4EZZES3LFHUAo-/0/1744902520181?e=1749686400&v=beta&t=qz3MsZvAYGipBdXxz3rz6mYc1AXH57DH3DkDv9I67x4, https://media.licdn.com/dms/image/v2/D4E22AQEhNEQdzL0QLQ/feedshare-shrink_2048_1536/B4EZZES3LGHEAw-/0/1744902520590?e=1749686400&v=beta&t=diVTosoobFlnR4mLiDKHKZlJpDYhPe-QCCnGiBZIJ_c, https://media.licdn.com/dms/image/v2/D4E22AQFYY4QAfJyj-Q/feedshare-shrink_2048_1536/B4EZZES3LdHgA0-/0/1744902520764?e=1749686400&v=beta&t=9wy-s0XGsy7OgaegZLCcv8eCdz7yJ7CquVFk4iysRMo, https://media.licdn.com/dms/image/v2/D4E22AQHc1o0FmybO3g/feedshare-shrink_1280/B4EZZES3L1GYAk-/0/1744902520554?e=1749686400&v=beta&t=wuowWDmodVmcwYM0MmPbiG2tW7RQ1MA4zt1XJqkNs8w"
