inputUrl,caption,hashtags,commentsCount,url,likesCount,timestamp,videoViewCount,latestCommentsText
https://www.instagram.com/ford/,Made for weekend adventures. The new 2025 Ford Maverick® Tremor® with off-road–tuned suspension and added ground clearance to conquer obstacles.,,89,https://www.instagram.com/p/DHY18QXOYMb/,3498,2025-03-19T16:48:07.000Z,18630,"Love my 2023 AWD Lariat Maverick! || Many Faults! I'm getting a lot of letters saying the truck has a lot of faults. No Good! 👎 || I love my 2024 Tremor just broke it in finally. 😂. At 1k miles now. || This car is so strong || @Ford Hello! Just DM'd. Love to touch base. -Cheers, David 👊👊👊 || @ford_jalisco_motors out of #México #jalisco || ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
https://www.instagram.com/ford/,"Who assembles the most vehicles in the U.S.?
Ford Motor Company. From America, For America.

Disclaimer: Based on S&P Global Mobility CYE 2024 US Light Vehicle Production data. Assembled in the USA with domestic and foreign parts.",,458,https://www.instagram.com/p/DH_6ILKMuEq/,28685,2025-04-03T20:54:36.000Z,,"Well, I have a new ford explorer. Made in Germany, and drive it in The Netherlands || I just started my business today (I’m not even on the books yet), please consider gifting me a nice new or certified pre-owned f-150 Raptor || 👏👏 || 👏👏👏 || 😍😍😍"
https://www.instagram.com/ford/,Ready for dirt. Ready for mud. Ready for the off-road. The new 2025 Ford Maverick® Tremor®.,,74,https://www.instagram.com/p/DHWGCYbTM2h/,4445,2025-03-18T15:10:33.000Z,,"Out of #jalisco @ford_jalisco_motors || ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ || ❤️👏 || 💥 || @ford @jimfarley98 pls I own a 2015 Ford Focus, which is one of the vehicles listed online for recall. The transmission has been the issue from day 1 and now I was told the clutch is the issue. I was driving with my toddler and the vehicle stopped in the middle of the road. I was informed that transmission and clutch are under the reason for recall of this model of vehicle but the dealership is unable to replace or repair the vehicle without charging me. The bill I am getting for a repair is over $4,000 CAD. Pls can you intervene on my behalf to resolve this issue at little or no cost, especially that this vehicle was recalled. Pleaseeeeeee. I sent an email to Jim Keay representatives but no response either. I am just tired. || Very nice pickup truck. || Can it haul a refrigerator? || Do not buy American Trump products"
https://www.instagram.com/ford/,"Where welder and Ford Ambassador @madebycarolina goes, her workshop follows – thanks to the Pro Power Onboard™ on her Ford® F-150®.",,70,https://www.instagram.com/p/DHGkposulGQ/,7444,2025-03-12T14:30:12.000Z,,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 || 👏🔥❤️ || Slapped with tariffs to increase your costs and Trump demands that you don’t raise your price. Ford has been really quiet on this obscene event. Investors best run. Time to fight for your company!! || Slapped with tariffs to increase your costs and Trump demands that you don’t raise your price. Ford has been really quiet on this obscene event. Investors best run. Time to fight for your company!! || 🔥👏 || Yuuuummm... Yum yum 🔥 || I'm enjoying the truck highlights. Keep them coming.
https://www.instagram.com/ford/,Bags. Boards. Gear. Secured. Introducing Fender Tie-Downs on the new 2025 Ford Bronco Sport®.,,111,https://www.instagram.com/p/DGvjyq1vVfr/,5791,2025-03-03T16:00:24.000Z,101821,👏🔥❤️ || #ford || 👏 || FORD MX ES UNA ESTAFAAAAAA!!!!
https://www.instagram.com/ford/,"Where’s your perfect winter vacation destination?

Once upon a time, Ford Times magazine was mailed out to owners and enthusiasts all across the country.

Many of its articles focused on seasonal travel destinations and activities, with original artwork illustrating the contents.

These winter scenes are a part of the Ford Archives collection, which contains over 2,300 pieces of original art.

And you can search the entire Ford Times catalogue at fordheritagevault.com",,39,https://www.instagram.com/p/DGvjyrXvlp0/,3445,2025-03-03T16:00:10.000Z,,#ford || What's going on with Ford Jalisco? Why does a teenager has a client truck and when the owner complains he gets threatened? || Over the weekend customer discovered his car being used by a son of a Ford dealer Mexico worker. Ford is now threatening his life for exposing them & no car. You need to help this guy || ❤️ || Shutting down the Focus line? Are you crazy? || Bring it back! || 🔥 || These are awesome 👏
https://www.instagram.com/ford/,"In 48 hours, welder, motorcycle rider and Ford Ambassador Carolina Paredes builds a custom bike with the help of her Ford F-150®.",,154,https://www.instagram.com/p/DHD_43KvHEx/,2785,2025-03-11T14:31:14.000Z,24964,🫶 || @_amysdoitbetter awe hi friend 👋🏽 you’re sweet 🫶✨
https://www.instagram.com/ford/,"Bill Stroppe, welcome to the Motorsports Hall of Fame of America.

Ford and the Stroppe family have been working together since the 1950s, when Bill raced Lincoln vehicles in Mexico. Bill’s involvement with the Ford Bronco® would then begin in 1965, when he raced pre-production models in California.

But the real breakthrough came in 1969, when the Stroppe Racing Bronco won the Baja 1000, becoming the first and only 4x4 vehicle to be crowned overall winner. 

In 1971, the newly christened “Stroppe Baja Bronco” Package went on sale. Each U15 model purchased through Ford was sent to the Stroppe facility for a full off-road performance upgrade, including its now-iconic blue, white and orange makeover. 

Around 650 original Stroppe Bronco vehicles were delivered between 1971 and 1975, making it a very rare beast.

Over the years, Ford and Stroppe have taken countless victory laps together, with the latest collaboration being the 2025 Bronco Stroppe Special Edition Package.

Bill Stroppe sadly passed away in 1995 as an icon of racing. This week, as he rightfully takes his place in the Motorsports Hall of Fame of America, we’d like to congratulate the entire Stroppe Racing family for this amazing achievement.

Disclaimer: Racing will void your vehicle’s limited warranty. See your warranty booklet for more details.",,150,https://www.instagram.com/p/DHLxrXKS-c3/,8490,2025-03-14T15:00:14.000Z,,"What  is it about the year 1965, so many awesome things occurred 🤔🤔 || ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ || ❤️🔥 || 👏 || 🔥 || Stroppe also prepped many Mercury racecars, including Parnelli Jones' 1964 Pike's Peak car. They've been working with FoMoCo for a long time"
https://www.instagram.com/ford/,"Sasquatch sighting at King of the Hammers, Johnson Valley, California. 

Team Bronco Ambassadors @walkwithrodolfo and @maizalimarock put the new 2025 Ford Bronco Sport® Badlands® with the Sasquatch® Package to the test on some of the toughest terrain on the continent.",,266,https://www.instagram.com/p/DHBehX5Mw9B/,5308,2025-03-10T15:00:24.000Z,,"Almost $100,000 for a truck!? No thank you! || Henry ford se muere otra vez si ve como esta ford ahora || Team up, trying to get in touch @fordbronco @ford , msg us💙 || Que  evento tan lamentable || #ford || Can I turn the horn off when I close the door? Jump scares the crew every time I leave the truck running || What’s happen in ford Jalisco? Ford, will you do something? || JUSTICIA PARA TONY FORD MX ESTAFAAAAA!!!!! || NO FORD, NO FORD, NO FORD ESTAFAAAAAAA"
https://www.instagram.com/ford/,"Whether it’s on the ranch, off the beaten path, or around the rally track, it’s time to celebrate women who grab life by the steering wheel.

Featuring
@hillsidehighland, #Ford_Ambassador
@she_colorsnature, #TeamBronco_Ambassador 
@mazimustangmache, Ford Mustang Mach-E® Rally owner

Disclaimer: 2024 Ford F-150® Platinum® Plus, 2023 Ford Bronco® Big Bend® with optional equipment, available Ford Accessories, and extra-cost color option, and 2024 Ford Mustang Mach-E® Rally shown.","Ford_Ambassador, TeamBronco_Ambassador",169,https://www.instagram.com/p/DG8b3Rftxz0/,5471,2025-03-08T16:01:07.000Z,,STAND WITH FORD 🇺🇲🇮🇱🇷🇺🏳️‍🌈💪🏻💪🏻💪🏻💪🏻 I LOVE MY FORD F-150 😍😍😍😍 || Nice car. || #ford || Thank you!!!!❤️❤️❤️❤️ || Love seeing @she_colorsnature 🤩🦋 || 🔥❤️❤️
https://www.instagram.com/ford/,Tied down so you’re not. Fender Tie-Downs on the new 2025 Ford Bronco Sport® keep your gear strapped and secured.,,80,https://www.instagram.com/p/DG3S7lwvrzQ/,5430,2025-03-06T16:06:43.000Z,,"❤️ || De lujo 😮😮😮😮😮😮😮😮😮❤️❤️❤️❤️❤️❤️ || Sleek design and powerful performance! This car is a real head-turner. 🔥 || #ford || Why is this not sold in Germany? 😔 || Ainda mais lindo 😍 || At the Ford Mexico dealership, when people take these cars for maintenance, the employees take them home and out onto the street for their own amusement. #fordjalisco  #tonylanderosfordjalisco"
https://www.instagram.com/ford/,"The style and sound of the 1960s.

Disclaimer: Previous model year shown. Optional equipment shown.",,113,https://www.instagram.com/p/DGnuiLttV85/,12046,2025-02-28T15:00:25.000Z,31401,"Mustangs have been my favorite car since I was little,but for the first time in my life I looked at a Mustang and hated it,I saw the SUV one for the first time today,why would ya'll change it like that?! My dad was with me,he's into cars like me,he even said wtf that's a Mustang,don't like it at all 👎 || 😍 || 🔥 || The design is everything! 😎 || Oh em gee || Esse carro é um sonho! || #ford || Now you are faking the sound. Get back to your roots, and maybe my next truck will be ford again."
https://www.instagram.com/ford/,Conquer the trails near you. The new 2025 Ford Bronco Sport® with Off-Road Mode.,,106,https://www.instagram.com/p/DGir1J6zger/,6239,2025-02-26T16:00:17.000Z,,Melhor carro de todos! Simplesmente top || Ford could become my partner with my wife in our first car 😍❤️ || Lies... I've had my bronco since 2022 . Got it New and have had problems since getting it.. currently in the shop for the 6th time. Had to get a lawyer and everything i DO NOT RECOMMEND @fordbronco || Love my ford! || Es la camioneta que en Jalisco usan los empleados cuando las llevas a servicio?????? || @landeros.tony no será el tuyo? Menudos..
https://www.instagram.com/ford/,Q&A with motorcycle builder and Ford Ambassador @madebycarolina.,,48,https://www.instagram.com/p/DHJJdOjBr9N/,1523,2025-03-13T14:30:34.000Z,36882,❤️ || #ford || 🌹🌹🌹🌹🌹 || 🙌
https://www.instagram.com/ford/,Obstacles welcome. Introducing Rock Crawl Mode on the new 2025 Ford Bronco Sport® with the Sasquatch® Package.,,118,https://www.instagram.com/p/DGgHD8du20g/,7856,2025-02-25T16:00:46.000Z,55100,"Off-roaders are different. || 😍😍😍 || Bro, just because it's not an electric car already makes me like it. || Esas son las que prestan en Jalisco jaja estafas || Prestenla para ir a cotorrear al antro de Jalisco xd || @mckaylafontanez is the only person that could get me to buy a bronco || I spy @mckaylafontanez 😍"
https://www.instagram.com/ford/,"“It’s not just about being the first or only one; I want to see many more follow in my footsteps. I want the floodgates to open, with millions of little girls growing up to design vehicles. It’s not just history – it’s her-story as well.” —Emeline King",,254,https://www.instagram.com/p/DGdrGSYJ1Et/,10172,2025-02-24T17:18:14.000Z,48008,"Now this is a Mustang,I've loved cars my whole life,especially muscle cars,Mustang being my absolute favorite,my dream car is Eleanor in Gone in 60 seconds,anyway,for the first time in my life I looked at a Mustang and disliked big time,why would you take away that bad a** look and make a suv?! || Not meant in a mean way, but I’ve had a 97, and the interior was definitely lacking in areas. Who needs cup holders am I right? || Beautiful design 👌🏽 || 🔥🔥❤️💯 || Thank  u Ms king || ❤️ || thank you for giving us a timeless interior! 🔥🔥👏"
https://www.instagram.com/ford/,"Forever is better in a Ford. 

📸: @danksygram, @_jjjjosh_, @juanandemilyphotography, @carlypalmour, Halleigh, Josh, @sabrinaautumnphotography, @beauty_and_the_bronco, @crumplemunch, @heathbar337, @mady_frame, @elliefrancesphotography

Disclaimer: Vintage and previous model years shown.",,54,https://www.instagram.com/p/DGENvZDv9wS/,3663,2025-02-14T20:00:23.000Z,38510,Faltó una Ford A || bring back the ford ranger 2011 || 🩵🩵 || Luka for Durant on the Pistons alright!!! Let’s do the deal tonight!!! Call the LA guys and buy!!!
https://www.instagram.com/ford/,"Tackling white winters for over a century.

The first winter accessories for Ford vehicles were made for the Model T in the early 1900s.

In more recent times, the F-Series® has picked up the snowy slack. Specially made winter accessories allow our trucks to plow and tow through whatever winter throws at them.

And a special shout-out to heated seats, which have been warming F-Series driver’s rear ends since 2001.",,51,https://www.instagram.com/p/DF8D5pBx9g-/,6247,2025-02-11T16:00:16.000Z,,"BOYCOTT new FORD vehicles until they start selling ones with transmissions that have fluid and filters that can be replaced by their owners. Service Mgr confessed that they do this to increase service calls and transmission replacements at the dealership. They don't even want you to go to your local transmission shop. He also said that you should get transmission flushed between 30-50,000 miles but DON'T flush after that. It could cause too many problems. (Disclaimer: This is my opinion only and based on recent conversations w/ Svc Mgr.) || As some one who plows snow the F250 XL should offer power folding mirrors, realistically on these big trucks power folding mirrors should be standard. Heated steering wheel option would be nice too lol. || @naomi3o33 Yes, absolutely LAST @ford @fordbronco simply becuase I passed a few days on the Warrenty. So BUYER BEWARE!!"
https://www.instagram.com/ford/,Take a spin while your laundry cycles. The new 2025 Ford Bronco Sport®.,,40,https://www.instagram.com/p/DGQqP82x6Vs/,1683,2025-02-19T16:00:23.000Z,17437,they look smaller than the original and 80s one's || 👏 || This is hard bro🔥❤️ || V8 Bronco || 🩵🩵🩵🩵🩵
https://www.instagram.com/ford/,"Tag someone who makes your heart go from 0–60.

📸: @beauty_and_the_bronco, @heathbar337, @duchessdiesel, @willadkinskeys, @stephneymartinphotography, @monicaasasso 

Disclaimer: Image 1: Previous model year Ford Bronco® with aftermarket equipment shown.
Image 2: Previous model year shown.
Image 3: Previous model year shown.
Image 4: Previous model year Ford Bronco® with aftermarket equipment shown.",,101,https://www.instagram.com/p/DGDyR_2THg3/,19054,2025-02-14T16:00:11.000Z,,"I cant even plug in to charge my PHEV Escape because Ford says it could malfunction and cause an accident, or better yet, it might catch on fire...but yet Ford says it's still safe to drive...make sense?
#ownupford 
https://youtu.be/q84Dpqvce9k?si=B9TQsoNgbWD4Dw6_ || @ford || You can see the people becoming happier with the vehicles getting older 😂 || Really feel the second pic. Only thing that'll kiss me back is my truck"
https://www.instagram.com/ford/,Some chase the spotlight. We chase the feeling. The love of racing – it’s in every Ford.,,120,https://www.instagram.com/p/DGJXcmQPzc9/,8407,2025-02-16T20:01:26.000Z,51303,"Fast! We love it! || Ford is pure emotion, innovation. Ford Brazil 🇧🇷 || I cant even plug in to charge my PHEV Escape because Ford says it could malfunction and cause an accident, or better yet, it might catch on fire...but yet Ford says it's still safe to drive...make sense?
#ownupford 
https://youtu.be/q84Dpqvce9k?si=B9TQsoNgbWD4Dw6_ || Me in an old F150 || ☣️☣️☣️☣️☣️☢️☢️☢️☢️☢️☢️ || remake the 2011 ford ranger"
https://www.instagram.com/ford/,"In 1983, Emeline King became the first Black female transportation designer at Ford Motor Company. She contributed to several Ford design projects, including the 1989 Thunderbird, 2000 Thunderbird, 1990 Mustang Mach III concept, 2002 Lincoln Aviator® and Town Car, and most notably the interior of the 1994 SN95 Mustang®.",,292,https://www.instagram.com/p/DGTIL_Xtw_S/,21240,2025-02-20T15:00:12.000Z,,👏👏👏 || ❤️❤️ || 👏🏼👏🏼👏🏼👏🏼👏🏼 || 😍 || 😍😍😍
https://www.instagram.com/ford/,"“The main thing about the ’94 Mustang was that I wanted to incorporate it into the female market because women, you know, we love cars; we drive cars. And I had proven that I could design cars.” —Emeline King

As the lead interior designer of the 1994 SN95 Ford Mustang®, Emeline King brought a fresh perspective, ensuring the Mustang wasn’t just powerful but also elegant. She introduced smoother knobs to protect fingernails, comfortable seat fabrics for ease of movement, and a dual cockpit for a refined driving experience. Her thoughtful design remained largely unchanged until 2005 – proof that her work was ahead of its time.",,173,https://www.instagram.com/p/DGVs_tYTI2U/,13978,2025-02-21T15:00:20.000Z,,Very clean interior || Lc500 twin turbo v8💨 || This is great! 🔥 I plan on ordering a Mustang next month for my masters that I’m graduating with in May. 😍 Can’t wait! || Kia stinger gt2 or ev6 gt i rather call it safe that black ghost challenger was struggling to keep up 🛸⚙️🔋☠️🏝️ || 🔥🔥🔥🔥🔥🔥🔥🔥 || Amazing!
https://www.instagram.com/ford/,"Own a piece of Ford history by winning the Built Ford Tough™ shield. 

At 300 lbs., it’s more than a statement piece – it’s the toughest garage centerpiece. Just make sure you have the muscle (or a Ford Truck) to haul it.

For a chance to win:

1. Tell us what you love about Ford Trucks in the comments below and tag it with #BFTShield
2. Follow @fordtrucks

NO PURCHASE NECESSARY TO ENTER OR WIN. Begins 2/13/25 at 9:00 am ET and ends 2/20/25 at 11:59 pm ET. Open to legal residents of the 48 contiguous United States & D.C. who are at least 18 years of age. Void in AK, HI, and where restricted or prohibited by law. See Official Rules at http://spr.ly/6171I91XU for complete details. Sponsor: Ford Motor Company",BFTShield,849,https://www.instagram.com/p/DGBDJ0KRYwo/,13824,2025-02-13T14:30:00.000Z,," || The design of the Ford Ranger is good. But they need to change up the infotainment system, and the interior. You guys have a new competition. Upgrade! || Oh yeah!!!! || How do I become a Ford ambassador ? My f-100  I drive daily is the testament of built ford tough and love for a classic Brand  #fordambassador || 🇺🇸"
https://www.instagram.com/ford/,"If you didn’t know about our favorite robot, Freddie Ford, now you do.",,71,https://www.instagram.com/p/DFsnIinJSqr/,2437,2025-02-05T16:00:34.000Z,17368,"And Freddy probably still works better than a modern day Ford product || 🔥🔥 || Кажется вы меня неправильно поняли , можно было прямо поговорить,  удачи вам || Is he a bigot too? || Day 2 to ask help fund for a 2024 Mustang dark horse 🖤🐎 || عجییبه، شهر عجیبیه || Day 1 To Ask Help Fund For A 2024 Mustang Dark Horse 🫶🏼🐎 || Freddy fivebear?"
https://www.instagram.com/ford/,"""Detroit was having a moment in the mid-20th century."" The automotive industry drew thousands of people to Detroit for job opportunities and to be a part of something big: the automotive boom. In honor of #BlackHistoryMonth, we're opening the Ford Archive to connect third-generation employees with a piece of their family’s history, and to share a glimpse of their incredible journey to pursue a better life. #WeAreFord","BlackHistoryMonth,, WeAreFord",49,https://www.instagram.com/p/DFnpifvJMvd/,2036,2025-02-03T17:45:21.000Z,19752,Great cae || 3rd generation! || 🔥🔥🔥🔥🔥🔥🔥🔥 || 🔥🔥🔥❤️❤️ || Hey ford that ford gt is how much money in India
https://www.instagram.com/ford/,"The Ford Mustang® California Special. Does it roar or does it growl?

Disclaimer: Previous model year shown. Optional equipment shown.",,106,https://www.instagram.com/p/DFYAweoR5qk/,16434,2025-01-28T16:00:23.000Z,52296, || 😍😍 || 🔥🔥 was ein Klangbild 😍 || Bring down the prices for the new mustangs regular people like me can’t afford the new GT and I want it so bad 😢 || Is it Launching In India Please @ford reply || 🔥 || Is this S550?😍 || 🔥🔥🔥 || 🤍
https://www.instagram.com/ford/,"Work hard, play harder. With his Ford F-350® and Airstream®, woodworker Jason Hibbs makes it all happen.",,62,https://www.instagram.com/p/DFdKYAUT-FK/,8724,2025-01-30T16:00:21.000Z,,"@ford bring back the manual in your trucks || Simple mente una obra de arte de la mecánica || My 2022 F-350 was just towed to the dealer. I have never had a vehicle break down like that. 15,000 miles. I switched from Ram to Ford and between the awful service and worst sales experience of my entire life I deeply regret switching to Ford. || Wish I had money for a truck like that, it's my dream, brand new f250"
https://www.instagram.com/ford/,"“I’ve met so many people through the Mustang community; some of my best friends are Mustang owners. My fiancé, I met him because of Mustang and, you know, it’s just a big part of who I am.” —Lauren Stoney, 1992 Ford Mustang® owner and Ford Mustang Ambassador

Disclaimer: Vintage vehicle and 2003 Ford Mustang® SVT Cobra shown. Vehicles shown no longer available for purchase. Aftermarket Equipment shown.",,121,https://www.instagram.com/p/DFVb-VhtErs/,13133,2025-01-27T16:00:12.000Z,,@mustang || 🫂🙋‍♂️ || ❤❤❤ || Congratulations 👏🏽 || That black mustang so 🔥 || 🔥🔥🔥 || the secret to happiness One of the secrets to achieving it… put a Mustang in your life! || ❤️❤️
https://www.instagram.com/ford/,"From trucks to cufflinks, the Ford Heritage Vault has it all.",,83,https://www.instagram.com/p/DFfvJt3qPdo/,3978,2025-01-31T16:00:33.000Z,36484,"I cant even plug in to charge my PHEV Escape because Ford says it could malfunction and cause an accident, or better yet, it might catch on fire...but yet Ford says it's still safe to drive...make sense?
#ownupford 
https://youtu.be/q84Dpqvce9k?si=B9TQsoNgbWD4Dw6_ || That truck created my Lightning ⚡ || I would love to see a prototype of a simple, mid-size SUV with 3 rows, a regular gas engine, front-wheel drive (with optional AWD), basic interior features, and essential safety tech, perfect for families without extra bullshit. That Explorer too small and that Expedition too big."
https://www.instagram.com/ford/,"“I love the 35-inch tires on it; I love to sit up high; I love the versatility of it; just being able to take the top off, take the doors off, I love that they leave room for you to make it your own.” —Mary Drew, 2023 Ford Bronco® Black Diamond™ Sasquatch® Package owner

Disclaimer: 2023 model with optional equipment and Aftermarket Accessories shown.",,62,https://www.instagram.com/p/DFLIynnNwSE/,4183,2025-01-23T16:00:10.000Z,,"The Sharpest Ford Bronco You’ve Ever Had || @jusmemary || 👍🌹 || If diversity no longer matters, reflect this in your ads—remove all DEI-inspired images. Stop profiting from diversity while refusing to support it internally. 

If you don’t believe your workforce should be as diverse as your customers, own it! 

Stand by your values, or admit you have none. || I need to speak to someone about a locking malfunction on my explorer that dealerships are not able to assist with. || 👏👏👏 || Sis don't let @ford trick you out your spot"
