inputUrl,caption,hashtags,commentsCount,url,videoViewCount,likesCount,timestamp,latestCommentsText
https://www.instagram.com/volkswagen/,"Desert vibes & adrenaline highs! 🚗💨 Unleashing the power of the #GolfGTI in the Dubai desert. Who's ready to ride? @volkswagenme​

#Volkswagen #VW

___
Golf GTI - combined energy consumption 7.3-7.1 l/100 km; combined CO₂ emissions 167-162 g/km; CO₂ class: F.","GolfGTI, Volkswagen, VW",32,https://www.instagram.com/p/DH7yhu4PFJO/,17566,4154,2025-04-02T06:31:29.000Z,😍😍😍😍😍 || 💥 || 🔥🔥🔥 || 😮‍💨😮‍💨😮‍💨 || Volkswagen truck is comming soon.. || Ich hätte ja The Prodigy als Musik im Hintergrund laufen lassen 🤙🏻 || @gastonalcarazz Pure driving joy! 😍
https://www.instagram.com/volkswagen/,"Power up your everyday, the car that keeps you energized. 🖤 The #ID3GTX in ‘Grenadilla Black Metallic Black‘ and ‘Sanya’ wheels.

#Volkswagen #VW

___
ID.3 GTX: Energy consumption combined: 15.1 - 14.5 kWh/100 km | CO₂ emissions combined: 0 g/km | CO₂ class: A.","ID3GTX, Volkswagen, VW",39,https://www.instagram.com/p/DIA8D1ItigP/,14970,4019,2025-04-04T06:30:00.000Z,"👏😍 || 😍😍😍 || 😘 || We come from a ID.3 Tech Performance (2021), which sadly got totally damaged by a truck, and we now own a ID.3 GTX Performance+ (2025) and we absolutely love. The Tech was a great car, which we were happy to drive every day, but the GTX is certainly a step up. <3 Thank you, VW. <3 || Ist eigentlich vorgeschrieben wie teuer ein Auto in den USA sein muss? Man könnte doch unter Umständen den Wagen günstig verkaufen und da eine Übergabepauschale oder sowas draufschlagen. Wie wäre es mit einem Abomodell? || 🔥🔥❤️❤️ || @rcwelty8 Not if Trump is your president || @mrv_gda 👏👏. I wouldn’t want to send my new cars here either."
https://www.instagram.com/volkswagen/,"Zooming in on the power and precision of the #GolfR. 💙 @volkswagenme

#Volkswagen #VW

___
Golf R - Energy consumption combined: 8.5 - 8.1 l/100 km | CO₂ emissions combined: 192 - 183 g/km² | CO₂ class: G.","GolfR., Volkswagen, VW",64,https://www.instagram.com/p/DHvBbe8KhP_/,52902,11588,2025-03-28T07:31:38.000Z,"Love this trend || 😮🔥❤️👏 || my spirit animal is GOLF || R 💙 || 👏👏👏👏👏👏👏👏🔥🔥🔥❤️❤️❤️ || Ich mag das Auto wirklich, aber meins hatte viele Mängel. Die brasilianische Vertragswerkstatt teilte mir mit, dass sie die Serviceaufträge an das Werk weitergeleitet habe, aber bis jetzt habe ich keine Antwort von Volkswagen do Brasil erhalten. Ich habe den Eindruck, dass man mir ein gebrauchtes Auto als Neuwagen verkauft hat. Das Fahrzeug kam mit mehreren Schäden an, und sie behaupteten, dass dies ab Werk normal sei.

Ich habe zwei Fahrzeuge gekauft: Eines ist einwandfrei und problemlos, das andere hat zahlreiche Mängel. Leider bekomme ich von Volkswagen do Brasil keine Antwort auf mein Problem, und nun bin ich gezwungen, mich direkt an die Konzernzentrale zu wenden, um eine Lösung zu finden. || 😍😍😍😍😍 || 😮w🔥 || Wawww❤️❤️ || 😍😍😍😍"
https://www.instagram.com/volkswagen/,"ID.7 Smart Glass: The car that opens up the world – with Panoramic Sunroof Smart Glass feature.​

#Volkswagen #VW #ID7Tourer #SmartGlass","Volkswagen, VW, ID7Tourer, SmartGlass",39,https://www.instagram.com/p/DH5Ns3eJ4L8/,37219,7213,2025-04-01T06:31:18.000Z,"Love my VW ❤️❤️ best run around car || Love to see it in VW now 😍 I have the Taos panoramic view and I love it , being this one to 🇺🇸 || PRECIOSA MAQUINA🔥🔥🔥🙌🙌🙌👏👏👏 || ❤️❤️❤️❤️❤️ || Que modelo es ese que bello || Prefiero el Golf. || 👏👏 || Why is this not in the US????? || ❤️🚗"
https://www.instagram.com/volkswagen/,"Takes you further – with the perfect bike rack for every adventure. The #PassatVariant R-Line in 'Mariposa Green Metallic‘ with 'Coventry' wheels.

#Volkswagen #VW

___
Passat R-Line 2.0 l TDI SCR 110 kW (150 PS) 7-speed dual-clutch gearbox DSG | Diesel | Combined energy consumption: 5.1 l/100 km and combined CO₂ emissions: 135 g/km | CO₂ class: D | May include optional deselectable equipment.","PassatVariant, Volkswagen, VW",155,https://www.instagram.com/p/DH2o7HZBqil/,141186,17870,2025-03-31T06:31:32.000Z,VW Passat Limusine || Hergestellt in Wolfsburg 🐺❤️ || Good color || 😍😍😍 || 👏 || 🙌macic || Finally || .😢 || It was watched 6 million times before. Will it be watched more this time? I trust you. 😎🫡
https://www.instagram.com/volkswagen/,"The car that is freedom on four wheels. Spacious, comfortable and ready for any adventure. The Golf Estate R-Line in 'Anemone Blue Metallic‘ and 'Bergamo' wheels. 🩵

#Volkswagen #VW #VWGolf","Volkswagen, VW, VWGolf",368,https://www.instagram.com/p/DHscm0iI59e/,109255,19426,2025-03-27T07:31:26.000Z,"@volkswagen manda esse carro para o Brasil || #savethemanuals || Yo, this is ugly, EVS are fast. Everyone who’s liked the golf before this does not like this.  Maybe listen to the people and we’d have more than 1% of the USA market share. Over packing a car with useless (unnecessary) tech makes it undesirable for most enthusiasts. This is advice, not criticism. I know it’s hard to understand but someone needs to listen before the hole’s too deep to get out of and I need to work for another brand because I love VW and these cars. It’s just sad to see how this is all going lately. Just listen to people. Give them what they want. A reliable fun simple car. And price it right. It’s not hard to || @vwbrasil tragam para o Brasil || ❤️W❤️ || Manda pro brasa 🇧🇷 || Manual, que top || Se tivesse o R manual eu teria pego @edusato_ || ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ Até emocionei"
https://www.instagram.com/volkswagen/,"Experience the spaciousness of the new #Tayron. 

With up to 7 seats and 885 litres of luggage space, every journey becomes a comfortable adventure.

#Volkswagen #VW #LifeComesInManySizes","Tayron., Volkswagen, VW, LifeComesInManySizes",89,https://www.instagram.com/p/DHc_w_qNEUZ/,132453,17433,2025-03-21T07:30:00.000Z,This is cool 🇺🇸❤️🤬 || 😍😍😍😍😍 || 🚖🌍🚦 || 😍😍 || omgg I love this car || 👏👏🔥🔥 || In my language we call that a Sharan || 🔥🔥🔥🔥
https://www.instagram.com/volkswagen/,"A whole lot of soap and the shine to match. 🧼🫧 Watch this Jetta get the treatment it deserves. @vermijlcardetail

#Volkswagen #VW","Volkswagen, VW",94,https://www.instagram.com/p/DHp3x6_NWXL/,71405,9352,2025-03-26T07:30:00.000Z,😍😍😍 || YOU BETTER KEEP MAKING A MANUAL GTI OR WE WONT STAY WITH YOUR BRAND. || Finally some mk2 content. 1991 Medium blue metallic? || 👌👌👌👌❤️
https://www.instagram.com/volkswagen/,"The all-new #Tayron is here, and our first customers are the four-legged ones! 🐶🐕 With plenty of space for your furry friends and all their toys, this SUV is designed for family adventures. ​

Join us in welcoming the Tayron to the pack, because every journey should include your best buddy! 🦴🚙

#Volkswagen #VW #LifeComesInManySizes","Tayron, Volkswagen, VW, LifeComesInManySizes",411,https://www.instagram.com/p/DHoNIj0tqRT/,287603,32441,2025-03-25T15:59:37.000Z,"Hmm...schade, das die Hunde nur zu Werbezwecken für ein ""normales"" Auto ausgenutzt werden. Wenn das Fahrzeug eine integrierte Rampe oder Treppe hätte, dann wäre das eine sinnvolle Werbung...nur mal so als Idee 😉 || It’s unfortunate that your marketing team didn’t take dog safety into account when creating this campaign. I understand the appeal of tapping into a booming, billion-dollar market, but promoting the transportation of pets in the back of a car without proper restraints is both irresponsible and dangerous.

Brands that speak to pet lovers have a responsibility to promote not only products but also the safety and well-being of the animals they represent — including when they’re on the road. || @marlarendi  como las familias ya no están teniendo hijos, ahora te venden las suvs para perrhijos jaja 😍🐾 || Bonus 2025 to MKT team 🔥🤍 || Hope you’re doing a better bumper protection then as with the T-Roc, which showed big and ugly scratches after the first jump in of my dog yet || Mein Sarplaninac hat die Werbung gesehen und direkt einen Tayron bestellt... 🐕🚘👍 || Wow diese Werbung ist wirklich super geworden 🔥 sehr kreativ und mal was ganz anderes ❤️🐶 Liebe geht raus an euch 🫶🏻 || Thats very cute 🐾 but in Turkey we dont buy wv anymore !"
https://www.instagram.com/volkswagen/,"Urban, electric, unmistakably Volkswagen.
A bold exterior with clever details, designed to stand out in the city and beyond.

#IDEVERY1 #Volkswagen #VolkswagenDesign 

*Concept Car","IDEVERY1, Volkswagen, VolkswagenDesign",64,https://www.instagram.com/p/DH-W8xIoDTy/,35871,5681,2025-04-03T06:28:56.000Z,"ドアのクリアランスせまっ！ || E aí @vwbrasil , chega quando no Brasil 🇧🇷? || Nice 🔥 || Prefiro retis polo e golf vw ❤️❤️❤️❤️👏👏😍🔥🔥😮 || Cade  nome polo,  golf,  up.  Pare ✋️ 🛑 🤚  nome iD ridículo nome vw 🙌🙌🙌🙌🔥🔥😮 || It is trippy to look at. Not for me but very cool. I like the mk1 's 😂 || ⚡️⚡️"
https://www.instagram.com/volkswagen/,"Wherever adventure leads, the car that keeps comfort close. The #PassatRLine in ‘Mariposa Green Metallic‘ and ‘Coventry’ wheels.

#Volkswagen #VW","PassatRLine, Volkswagen, VW",492,https://www.instagram.com/p/DHkuLiCtG3l/,194116,38141,2025-03-24T07:30:00.000Z,"Perfeitaaaa 😍 || Lindo! || Volkswagen, you are a 10 || Bring the Passat To Brazil, save the Sedans is Wagons ;) come on Volkswagen || Que sua bateria nunca acabe com o carro trancado || Os lixos vem pro Brasil 🇧🇷 || I think the RS6 is proof that you should bring either this or the Golf R wagon to North America."
https://www.instagram.com/volkswagen/,"Enjoy comfort in every detail.​ The #PassatRLine in ‘Mariposit Green Metallic‘ and ‘Coventry‘ wheels.​ 

#Volkswagen #VW","PassatRLine, Volkswagen, VW",81,https://www.instagram.com/p/DHabA7tN062/,33262,8145,2025-03-20T07:30:00.000Z,😢 || 😮 || Perfect || ⚡️ || omg give me one 🔥❤️ || Bring to Canada please🙏 || Bring wagons back to NA (bonus points for not making everything a touch screen) || 🔥🔥🔥 || 油車才是王道
https://www.instagram.com/volkswagen/,"Celebrating 50 years of the Volkswagen Polo! 🎂 This beloved hatchback has captured hearts in Brazil and beyond.

Now we’re excited to celebrate together with @garagem.volkswagen the milestone of 1 million units produced @vwbrasil. Congrats on this amazing achievement! 🚗💚

Celebrando os 50 anos do Volkswagen Polo no mundo! 🎂 Este hatch clássico e atemporal, que já conquistou milhares de corações, agora celebra mais um marco: 1 milhão de unidades produzidas no Brasil! Um momento importante para comemorarmos juntos! 🎉🚗

#Volkswagen #VWBrasil #GaragemVolkswagen #Polo50","Volkswagen, VWBrasil, GaragemVolkswagen, Polo50",215,https://www.instagram.com/p/DHv0wgYtb3E/,46001,8990,2025-03-28T15:02:25.000Z,"💙 || volkswagen
Beautiful family❤️ || ME ENCANTA EL WV POLO, HERMOSA MAQUINA 👏👏👏👏 SALUDOS DESDE URUGUAY || Faltou o GTS ai ....😢 || I'm from India I have Polo the best car❤️🙌 || 🙌❤️ || No final vira um gol"
https://www.instagram.com/volkswagen/,"Spring is almost here, bringing a little bit of magic with it! 🌿Check out the #ID3Pro in ‘Scale Silver Metallic‘.

#Volkswagen #VW","ID3Pro, Volkswagen, VW",41,https://www.instagram.com/p/DHiMvuIt58S/,37744,7374,2025-03-23T08:00:00.000Z,"🔥x😍😍😍😍 || omg amazing || My dream car . I hope one day || so pretty 💙 || 🩷🩷 || Que pésimos para hacer videos de promoción de los modelos , se ve cualquier cosa menos los coches😂 || Volkswagen 😍🔥❤️👏👏 || ❤️❤️ || Wow 🔥"
https://www.instagram.com/volkswagen/,"75 years ago, the first #VWBus hit the road on its incredible journey. To celebrate, our birthday child is getting a refreshing watermelon makeover! 🍉🚐 Happy birthday, Bus – here’s your fun twist! 🎉❤️

#Volkswagen #VW #HappyBirthdayVWBus","VWBus, Volkswagen, VW, HappyBirthdayVWBus",50,https://www.instagram.com/p/DHnTCmTB81I/,239111,10149,2025-03-25T07:31:39.000Z,🔥W🔥 || 😍😍😍 || How rad 🙌 || @volkswagen_india || ❤️❤️❤️❤️ 🇦🇷🇦🇷 || 👏👏
https://www.instagram.com/volkswagen/,"Parking like a boss. 💯 
@mk1_16v_79 @golf_gti16v_white

#Volkswagen #VW #VWGolf #GolfMk1 #MyVW","Volkswagen, VW, VWGolf, GolfMk1, MyVW",225,https://www.instagram.com/p/DHNmaeFNYAp/,428026,39380,2025-03-15T08:00:00.000Z,"Keep gas robbers out I do the same 😍 || ⚡️ || How much vw ... 😍 || 💯 Bosslevel || İşte ruh, işte karakter, işte hissiyat || MK2 is so much better to drive. You sit in it not on it. You can 4 wheel drift it and it's much faster. || Avevo quella bianca😍😍😍😍😍 || Yea park like this next to me and we shall see what happens next 😠"
https://www.instagram.com/volkswagen/,"The Polo Mk1. A classic car, an ASMR masterpiece. 

#Volkswagen #Polo50 #VWPolo #ASMR","Volkswagen, Polo50, VWPolo, ASMR",445,https://www.instagram.com/p/DHGoKYsNBgH/,252204,47689,2025-03-12T15:00:00.000Z,"Die Farbkombination 👌😍 || Muss die Tankklappe nicht quietschen und knarzen? So kenne ich es. || 😍 || internal gnasher 🫠 || 😮😮😮😮 || Pqp, que lindo || USA never got such || 🔥🔥🔥🔥 || Bring it back exactly like this"
https://www.instagram.com/volkswagen/,Chasing the sunset with the all-new @Volkswagen Tayron. The perfect ride to end the day in style. 😎 #VolkswagenTayron #SunsetDrive #VW,"VolkswagenTayron, SunsetDrive, VW",47,https://www.instagram.com/p/DHbN0QvIma_/,40302,6247,2025-03-20T14:55:30.000Z,🚙🌍🚦 || @ashishmgole Look at this beauty || I am fan of volkswagen || Quando chega ao Brasil? 🇧🇷 || La vita in un domani luminoso
https://www.instagram.com/volkswagen/,"She doesn’t follow the tracks - she makes them. @stefanie.dechant 🚗️❄️

#Volkswagen #VW #GolfR #VolkswagenDrivingExperience 

___
Golf R – Combined fuel consumption 8.5-8.1 l/100 km; combined CO2 emissions 193-184 g/km; CO2 class: G.","Volkswagen, VW, GolfR, VolkswagenDrivingExperience",24,https://www.instagram.com/p/DHLxr0-t2pZ/,68278,3121,2025-03-14T15:00:00.000Z,"Traz pro Braaaasil || Beni niye çağırmadınız? || Was soll mir das Video sagen ? || Dejen de fabricar en Brasil x dios || Have fun walking Volkswagen! 🥰❤️ || Guys from @volkswagen , I need your help, please! || 👏👏👏👏👏 || Ateeeeeeee"
https://www.instagram.com/volkswagen/,"Back at the @Nuerburgring @24hNBR race, and we’ve got a world premiere in store! 👀🔥​

#Volkswagen #VW #GTI50 #24hNBR","Volkswagen, VW, GTI50, 24hNBR",61,https://www.instagram.com/p/DHYtIPstUPx/,20907,6094,2025-03-19T15:30:00.000Z,💥 || 🚙🌍🚦 || 😍😍😍 || I love it || 👏👏👏👏👏👏👏👏 || 👏👏👏😍😍👍👍 || Day one: of asking volkswagen to make a hypercar or super car 😩 || We would love to have you all join us at @carsandcoffeemiami sometime. Our community would love it 🙌 || ❤️❤️❤️❤️vw ❤️❤️❤️👏😍
https://www.instagram.com/volkswagen/,"Coming home has never felt this good! 🌌✨ 

#Volkswagen #VW #VWTayron #Tayron #LifeComesInManySizes​
​
___​
Tayron R-Line: Power consumption combined: 6.8-6.4 l/100 km; CO₂-emissions combined: 180-167 g/km; CO₂-class: G-F. Displayed vehicle shows optional equipment and may deviate from the actual series product.","Volkswagen, VW, VWTayron, Tayron, LifeComesInManySizes​",46,https://www.instagram.com/p/DHEKcyoNXJN/,34183,5171,2025-03-11T16:05:13.000Z,"😍😍😍😍😍 || Ooooh yes. The lights || I just love vw tayron! || Hello, we are the exporter of FAW-Volkswagen vehicles in China. We belong to the source of automobiles. If you need Volkswagen cars in China, you can contact us || We love you volkswagen ❤️ || Usv  uuuuuuuu 🔥🔥❤️❤️👏👏😍😍 || Prefiro reti polo 🔥🔥❤️❤️👏👏😍 || Where are the lights in the door handles? || 😍❤️ || @tiago_costaffc acho que em 2031 vem"
https://www.instagram.com/volkswagen/,"Details don’t lie… or do they? Can you guess this car just from the close-ups? 👀👇🏻 

#Volkswagen #VW #GuessTheCar","Volkswagen, VW, GuessTheCar",180,https://www.instagram.com/p/DHQLP-vNl8t/,80388,14570,2025-03-16T08:00:00.000Z,😍 || ⚡️ || Tayron! || Tayron || my dream car ❤️ || 🚙🌍🚦 || Tiguan || افسوس که من  ندارمش || @philipp.lngs it's name in mexico and South América is TIGUAN... So it's not only tayron the right answer.
https://www.instagram.com/volkswagen/,"@electric.twins exploring the all-new #IDEVERY1. 🧡

#Volkswagen #VW

___
*Concept car.","IDEVERY1., Volkswagen, VW",216,https://www.instagram.com/p/DHfoB8wtMAi/,86071,11098,2025-03-22T08:00:00.000Z,"Basta batteria elettrica || 😢😢😢😢😢😢 || 😮w🔥 || By the time you release this to the market, you’ve already lost the electric battle. Such a big company making lots of stupid mistakes. || But to use any of it you have to pay £90p/yr. soon they’ll put all features behind a paywall. Customer service from VW is also notoriously awful! I’d never purchase from them ever again. || Mega,schade das man noch solange warten muss || Great, yet another thing in this world that you cannot operate without a f'ing smartphone. Why are they not surgically attached to us? || 💥 || تمنيتها"
https://www.instagram.com/volkswagen/,"Last days of winter vibes with the Golf R Black Edition! 🖤❄️ Feel the thrill as it glides through the snow like a pro! ⛄️

#Volkswagen #VWR #VolkswagenR #GolfRBlackEdition

___
Golf R Black Edition - combined energy consumption 8.5-8.2 l/100 km; combined CO₂ emissions 193-186 g/km; CO₂ class: G. Information on consumption, CO₂ emissions and CO₂ classes in ranges depending on the selected vehicle equipment","Volkswagen, VWR, VolkswagenR, GolfRBlackEdition",102,https://www.instagram.com/p/DHJMa84NyIY/,67332,14763,2025-03-13T15:00:12.000Z,She can fix me 🖤 || 😍😍😍😍😍😍 || 🔥🔥🔥 || 😍😍😍 || my dream car ❤️😍 || 🚙🌍🚦 || 🔥🔥🔥🔥🔥😍😍😍😍 || 👏 || Favorite car but plss 🙏 make a supercar for one || 🙌🔥🔥🔥❤️
https://www.instagram.com/volkswagen/,"Someone’s obsessed with the all-new Tayron 🐾​

#Volkswagen #VW #VWTayron #Tayron #LifeComesInManySizes​

____​
Tayron R-Line: Power consumption combined: 6.8-6.4 l/100 km; CO₂-emissions combined: 180-167 g/km; CO₂-class: G-F. Displayed vehicle shows optional equipment and may deviate from the actual series product.","Volkswagen, VW, VWTayron, Tayron, LifeComesInManySizes​",41,https://www.instagram.com/p/DHWE4Wqo4fL/,34000,2977,2025-03-18T15:00:00.000Z,💥 || 👏 || @vasu.dev.yadav 😍 || Car de mulher usv 🔥🔥🔥🙌🙌 || 😂😂 || 😍😍😍 || 😮😮😮😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ || My dog 🙌 || Y quién no?
https://www.instagram.com/volkswagen/,"Say hello to our ID. EVERY1. 🧡 No matter what angle the smallest Volkswagen is viewed from: it always looks powerful and confident. 

#Volkswagen #VW #IDEVERY1

___
*Concept car.","Volkswagen, VW, IDEVERY1",141,https://www.instagram.com/p/DG3LWCgt0vC/,51042,9395,2025-03-06T15:00:00.000Z,Bad... be VW don't copy. || Amei! || nice car || Wie viel kWh maximal? || 💙Volkswagen🩵💙🩵💙 || 🔥🔥🔥 || GOOBER MOBILE GOOBER MOBILE || This is ugly as sin
