url,text,createdAt,retweetCount,replyCount,likeCount,viewCount
https://x.com/VW/status/1904925622117576719,"@Glenjv Hello, thank you for reaching out. This Social Channel is run by VW of America, so we wouldn't have access to the information you are seeking. In order to get the help you need, I recommend reaching out to @UKVolkswagen. They can be found online here: https://t.co/gGn9P7deEW. -CW",Wed Mar 26 15:57:14 +0000 2025,0,0,0,111
https://x.com/VW/status/1904627908599308403,"@citygalsports Hello, I am sorry to hear about the concerns you're having with your VW. Please send us a DM as I would like to learn more. 

-GM",Tue Mar 25 20:14:14 +0000 2025,0,0,1,73
https://x.com/VW/status/1904176646036635899,"@vivibootyf44985 Hello, please contact VW Credit directly at 800-428-4034 to discuss any payment information. -KO",Mon Mar 24 14:21:04 +0000 2025,0,1,0,74
https://x.com/VW/status/1903119386904522804,"@rwliu76 Hello Roger, thank you for reaching out to us. I'm sorry to hear about the software issue on your ID.4. Please reply back in a DM, as I would like to gather more info

-JF",Fri Mar 21 16:19:54 +0000 2025,0,0,0,149
https://x.com/VW/status/1903084023989276787,"@dixon_tanglia Good morning. As mentioned, if you would like to discuss your concerns further, we request you reply back in a DM. Thank you. -CW",Fri Mar 21 13:59:23 +0000 2025,0,0,0,57
https://x.com/VW/status/1902450816113590683,"@dixon_tanglia Hello. I do apologize that you didn't agree with the outcome in the past. If you would like to further discuss your concerns, we would ask you to reply back in a DM. Thank you. -CW",Wed Mar 19 20:03:15 +0000 2025,0,0,0,93
https://x.com/VW/status/1902351964907987165,"@cedrick01775095 Hi Cedrick, we're sorry to see this is happening to your ID.4 screen! Please DM us here to share more details, so we can look into this and figure out best next steps. -KO https://t.co/eWEhdNK7Lp",Wed Mar 19 13:30:27 +0000 2025,0,0,0,72
https://x.com/VW/status/1902144144728092702,"@cansimitus Hello, please feel welcome to DM us here to share more details about your Tiguan's front assist system with us. -KO https://t.co/eWEhdNK7Lp",Tue Mar 18 23:44:38 +0000 2025,0,0,1,79
https://x.com/VW/status/1902049351628943736,"We're sorry to hear this happened, Patrick, and definitely hear the frustration with driving to an appointment only to be told the car you're interested in isn't there. We'd like to capture this feedback here at CARE as well, so please feel welcome to private message us to share more details. -KO",Tue Mar 18 17:27:58 +0000 2025,0,0,0,62
https://x.com/VW/status/1901992343714349466,"@dixon_tanglia Good morning. Thank you for taking the time to reach out to us here, at VW CARE. Please reply back in a DM so we can discuss your concerns further. Thank you. -CW",Tue Mar 18 13:41:26 +0000 2025,0,0,0,52
https://x.com/VW/status/1901775819724439815,"Hey there Jackie. You can find different ways to reach out to us by visiting https://t.co/J3Px7aVZFL. Currently the phone team here, at VW CARE as well as Chat closed at 6PM but,  will be available tomorrow at 8AM. 

If you would like to discuss your concerns further with me then may you reply back in a DM? Thank you. -CW",Mon Mar 17 23:21:03 +0000 2025,0,0,0,55
https://x.com/VW/status/1901727105408549097,"@samboni96 The 2025 GTI will have the following exterior color options:

- Mythos Black Metallic
- Opal White Pearl
- Alpine Silver Metallic
- Moonstone Gray
- Kings Red Metallic
- Slate Blue Metallic

-KO",Mon Mar 17 20:07:28 +0000 2025,1,1,1,115
https://x.com/VW/status/1901634654320656868,"@MaceN26 Hello Mace, we appreciate your loyalty to the VW family. Congratulations on your new ID.4! I'm sorry to hear about the trouble you're having with it, please reply back in a DM, as I would like to gather more info

-JF",Mon Mar 17 14:00:06 +0000 2025,0,0,0,73
https://x.com/VW/status/1900270799862587844,"@StanislavSulima Hi, Stanislav. I'm sorry you're having this problem with your Tiguan! This channel is run by VW of America. Please reach out to VW Poland for further assistance at https://t.co/Nj7ReLfPEZ - MP",Thu Mar 13 19:40:38 +0000 2025,0,1,0,161
https://x.com/VW/status/1899882628935024915,"@chariswarchal Hi Charis, we're sorry you're needing to replace your tires again so soon. Tires are warranted separately by the tire manufacturer, so we recommend speaking with them directly to confirm any possible coverage. -KO",Wed Mar 12 17:58:11 +0000 2025,0,1,0,102
https://x.com/VW/status/1899824920185737431,@Ayana098 Hello. Thank you so much for reaching out and for showing interest in the all new 2025 Tiguan! We anticipate to launch this VW model anywhere between April to June of this year. I do recommend visiting https://t.co/eZoZ76GBBc as updates will be posted there closer to launch. -CW,Wed Mar 12 14:08:52 +0000 2025,0,0,3,212
https://x.com/VW/status/1899556641097572487,"@gingerbasterd Hello, thank you for reaching out to us and making aware of warranty issues you're experiencing. Please reply back in a DM, as I would like to gather more info 

-JF",Tue Mar 11 20:22:49 +0000 2025,0,0,0,84
https://x.com/VW/status/1899547097344716877,@bandag1982 Hello Lew. Thank you for taking the time to reach out to us. I'm so sorry you've been having some issues with your ID.4. Please reply back in a DM as I would like to gather more info. -CW,Tue Mar 11 19:44:54 +0000 2025,0,0,0,89
https://x.com/VW/status/1899186486194704765,"@robyn1101 This Social Channel is run by VW of America, so we wouldn't have access to the information you are seeking. In order to get the help you need, I recommend reaching out to @UKVolkswagen. They can be found online here: https://t.co/gGn9P7deEW. -CW",Mon Mar 10 19:51:58 +0000 2025,0,0,0,108
https://x.com/VW/status/1899185538751676694,"@robyn1101 Hey there. Thank you for taking the time to reach out to us here, at VW CARE. I'm so sorry you're having this issue with your VW. Are you located here, in the US? -CW",Mon Mar 10 19:48:12 +0000 2025,0,1,0,82
https://x.com/VW/status/1899092294311215450,"@Homeontherang3 Thank you for reaching out and making us aware of the issues you're having with your VW. Please send us a DM if you'd like to share a bit more detail about your experience.

-GM",Mon Mar 10 13:37:41 +0000 2025,0,0,0,55
https://x.com/VW/status/1898418986968322108,"Hi Adam, I agree that 2.5 months is a long time for your car to be down at the dealer. In a situation like that one, it's important to receive timely updates about what they're working on, so you know that things are progressing. Please send us a DM here so we can gather more info and confirm best next steps. -KO",Sat Mar 08 17:02:12 +0000 2025,0,0,4,69
https://x.com/VW/status/1898418616271573108,"@Keith95997522 Hi Keith, I'm sorry to hear of these unresolved issues with your VW. We can be reached through social media DM here, so please feel welcome to do so in order to share more information with us. -KO https://t.co/eWEhdNK7Lp",Sat Mar 08 17:00:43 +0000 2025,0,0,0,88
https://x.com/VW/status/1898019389548773527,"@VirginiaShores Hello, thank you or reaching out to us and making us aware of the experience you've had with your Tiguan. Please reply back in a DM, as I would like to gather more info

-Jasmine F.
VW Social Media Advocate",Fri Mar 07 14:34:20 +0000 2025,0,0,1,67
https://x.com/VW/status/1897800943388991596,"@spacedognj Hi Billy, thank you for being a part of the VW family. I'm sorry to hear about the parts trouble you're experiencing. Please reply back in a DM, as I would like to gather more info 

-Jasmine F.
VW Social Media Advocate",Fri Mar 07 00:06:18 +0000 2025,0,0,1,49
https://x.com/VW/status/1896974471006970373,"@kathrynjanicek Hi, Kathryn. I'm sorry to hear that you're having this issue with your navigation. Plese send us a DM if you'd like to share a bit more information. - MP",Tue Mar 04 17:22:12 +0000 2025,0,1,0,96
https://x.com/VW/status/1896676427636125949,"@KenBarrGuitar Hello Ken, thank you for reaching out to us and making us aware of the warranty issues you've had with your Jetta. Please reply back in a DM, as I would like to gather more info

-JF",Mon Mar 03 21:37:53 +0000 2025,0,0,0,69
https://x.com/VW/status/1896628384903635031,"@ashall296 Hi Ashley, we certainly want to get you the assistance you need for these repeat issues and repair attempts. Please DM us here so we can learn more. -KO https://t.co/eWEhdNK7Lp",Mon Mar 03 18:26:59 +0000 2025,0,1,1,76
https://x.com/VW/status/1896612608188498221,@PabloLove666 Good morning. If you would like to discuss your concerns further we ask you to reply back in a DM. Thank you. -CW,Mon Mar 03 17:24:17 +0000 2025,0,0,0,43
https://x.com/VW/status/1896572487233909193,"@AMendez34811 Hello, thank you for reaching out to us. Please send us a DM as I would like to learn more. 

-GM",Mon Mar 03 14:44:52 +0000 2025,0,0,0,43
https://x.com/VW/status/1896291815449608698,"@samboni96 Hi Sam, the 2025 GTI will have push-button start in all trim levels, as well as the capability for Car-Net services, including myVW, which allows for remote locking/unlocking. -KO",Sun Mar 02 20:09:34 +0000 2025,0,0,2,127
https://x.com/VW/status/1895484609422647614,"@Lyrsa Hello! I recommend contacting our Response team at 1 (833) 648-2735, they can better assist you with any concerns regarding the myVW app. 

-GM",Fri Feb 28 14:42:01 +0000 2025,0,0,0,178
https://x.com/VW/status/1895483896835502153,"Good morning, I apologize for the delay in response. I am still waiting for an update in regards to your initial inquiry about the manual for your vehicle. As far as the myVW app feature for the ID.4, our electric vehicle (EV) models are built with a different vehicle architecture. Because of these hardware and software differences, the EV models won’t have like-for-like functionality compared to ICE models. The models between 2020-2024 were not built with the 5.0 software. If your ID.4 has software version 5.0 or higher, door locking and unlocking via the myVW app is possible. For vehicles with earlier software versions, the app will display the door status (locked or unlocked) but can't perform remote locking or unlocking. I will check to see if the model year 2025 will have this software. 

If you are having concerns with the app for your Atlas Cross Sport, you will need to contact the Response team for any assistance with troubleshooting. Their phone number is 1 (833) 648-2735.

I am sorry to hear you are having issues with your screen going black, I am not sure if the update was for that specifically or if that is the reason or cause, I recommend contacting your VW dealer to look further into that concern for you, since they are our mechanical experts. 

As soon as I have an update in regards to your initial inquiry, I will follow up. 

-GM",Fri Feb 28 14:39:12 +0000 2025,0,0,0,114
https://x.com/VW/status/1895483556744528142,@PabloLove666 Good morning Carter. I'm very sorry to hear about the concerns you're having with your 2014 Passat. Please reply back in a DM as I would like to gather more info. Thank you. -CW,Fri Feb 28 14:37:50 +0000 2025,0,2,0,37
https://x.com/VW/status/1895275715521847561,"@JJeff4t I'm not too sure what color they will be at this moment but, I do appreciate your feedback! We enjoy hearing from our customers and what they would like to see in our future vehicle's. -CW",Fri Feb 28 00:51:57 +0000 2025,0,0,2,49
https://x.com/VW/status/1895272855560167491,"Hello. Thank you so much for sharing interest in the all new 2025 GTI. I do suggest checking out https://t.co/6OmBsi6FxS. This will highlight everything you need to know when it comes to the GTI and Golf R!

We do have an ETA of April to June of this year for this model to launch. Updates will be posted to the website I've provided above. Let me know if you have any further questions. -CW",Fri Feb 28 00:40:35 +0000 2025,0,1,2,54
https://x.com/VW/status/1895248734679900169,@whowevebecome24 Good evening. Thank you for reaching out. I'm so sorry you're having some concerns with this dealership. I would like to learn more about your concerns. Please reply back in a DM. Thank you. -CW,Thu Feb 27 23:04:45 +0000 2025,0,0,1,50
https://x.com/VW/status/1895203853492199736,"@MiHawkeye Hello, thank you for reaching out to us and making us aware of your disappointment with one of dealerships. Please reply back in a DM, as I would like to gather more info 

-JF",Thu Feb 27 20:06:24 +0000 2025,0,0,0,48
https://x.com/VW/status/1895128003216331000,"@mimislamb1 Hello, I am sorry to hear about the concerns you're having with your ID.4. Please send us a DM as I would like to learn more. 

-GM",Thu Feb 27 15:05:00 +0000 2025,0,0,0,49
https://x.com/VW/status/1894766311244464223,"@The_Real_ZG Hello Zola, thank you for reaching out to us today. I'm sorry to hear about your disappointment, please reply back in a DM, as I would like to gather more info

-JF",Wed Feb 26 15:07:46 +0000 2025,0,0,0,41
https://x.com/VW/status/1894455393612697687,"@stormcatcheruk Hello, thank you for reaching out. This Social Channel is run by VW of America, so we wouldn't have access to the information you are seeking. In order to get the help you need, I recommend reaching out to @UKVolkswagen. They can be found online here: https://t.co/gGn9P7deEW. -CW",Tue Feb 25 18:32:17 +0000 2025,0,1,1,82
https://x.com/VW/status/1894446086301126997,@DJMIKEGEENYC Good afternoon. I'm so sorry that both your VW's are having engine problems that's resulted in a very costly repair. Please reply back in a DM as I would like to gather more info. Thank you. -CW,Tue Feb 25 17:55:18 +0000 2025,0,0,0,34
https://x.com/VW/status/1894434383639318907,"@LeoOConnorJr Hi, Leo. I appreciate your feedback here. If you'd like to share more information, please send us a DM. - MP",Tue Feb 25 17:08:48 +0000 2025,0,0,0,34
https://x.com/VW/status/1894417746378764722,"@OGBDUSK Hi, Brockton. I'm so sorry for the disappointment! If you'd like to share more information, please send us a DM. - MP",Tue Feb 25 16:02:41 +0000 2025,0,0,0,43
https://x.com/VW/status/1894092736925766035,"@LisaWillia39051 Hello, thank you for reaching out to us. This X account is run by VW of America, so we wouldn't be able to assist with your complaint. In order to get the help you need, I recommend reaching out to @UKVolkswagen They can also be found online here: https://t.co/pnMcYJelFs - MP",Mon Feb 24 18:31:13 +0000 2025,0,2,0,85
https://x.com/VW/status/1894068266865496111,"Hello, Thank you for taking the time to reach out. I'm so sorry to hear what you're going through. Here, at VW CARE we don't have access to your financial account as it contains sensitive information. We encourage you to continue to work with VW Credit for any resolution you're looking for. VW Credit can be reached at 800-428-4034. -CW",Mon Feb 24 16:53:59 +0000 2025,0,1,0,82
https://x.com/VW/status/1894031751007322332,"@KenBarrGuitar Hello Ken, thank you for reaching out to us and making us aware of the warranty issues you've had with your Jetta. Please reply back in a DM, as I would like to gather more info 

-JF",Mon Feb 24 14:28:53 +0000 2025,0,1,0,41
https://x.com/VW/status/1894031580697632918,Good morning. Thank you for contacting us. I'm so sorry your new 2024 Atlas didn't come with a dipstick as it's been replaced by a sensor. I would like to learn more about your concerns regarding the issues you're having with your infotainment system. Please reply back in a DM. -CW,Mon Feb 24 14:28:12 +0000 2025,0,0,1,40
https://x.com/VW/status/1894031267458675121,"@rohithvasudevan Hello, thank you for reaching out to us, I'll be happy to provide you with your warranties. Please reply back in a DM, as I would like to gather more info 

-JF",Mon Feb 24 14:26:58 +0000 2025,0,0,0,31
https://x.com/VW/status/1893704675935105495,"@nagy499 Hi, Nagy. Thanks for reaching out. Please send us a DM so we can get a bit more information. - MP",Sun Feb 23 16:49:12 +0000 2025,0,1,0,41
https://x.com/VW/status/1893702499875594716,"@MattyMok Hi, Matt. I'm sorry to hear you've had such a hard time getting service for your new Atlas! Please send a DM if you'd like to share more information. - MP",Sun Feb 23 16:40:33 +0000 2025,0,0,0,33
https://x.com/VW/status/1893699862098825271,"@foodtruckjunkee I'm sorry to hear that your hood release cable broke! If you'd like to share more detail, please send us a DM. - MP",Sun Feb 23 16:30:05 +0000 2025,0,0,0,25
https://x.com/VW/status/1892288734537929166,@calidreamin1984 Good afternoon. Thank you for reaching out to us. I'm so sorry you haven't been satisfied with your 2024 Atlas. Please reply back in a DM so we can further discuss your concerns. -CW,Wed Feb 19 19:02:45 +0000 2025,0,0,2,71
https://x.com/VW/status/1892217804059038006,"@LauraStann86176 Hello, I am sorry to hear about the concerns with the VW dealer. Please send us a DM as I would like to learn more. 

-GM",Wed Feb 19 14:20:54 +0000 2025,0,0,0,61
https://x.com/VW/status/1891943844767539607,@EmeraldH2oGal A DM is a Direct Message. We ask that you reply back privately so we can discus your concerns further. -CW,Tue Feb 18 20:12:17 +0000 2025,0,3,1,62
https://x.com/VW/status/1891932217984811016,@EmeraldH2oGal Hello Denise. Thank you for reaching out. I would like to learn more about your concerns. Please reply back in a DM. Thank you. -CW,Tue Feb 18 19:26:05 +0000 2025,0,2,0,30
https://x.com/VW/status/1891864550565347748,"@m0rgasmic Hello, I'm sorry to hear about the issues you're having with your app. Please reply back in a DM, as I would like to gather more info 

-JF",Tue Feb 18 14:57:12 +0000 2025,0,0,0,61
https://x.com/VW/status/1891165247131865499,"@alvigland Good morning. Thank you for taking the time to reach out to us here, at VW CARE. Please reply back in a DM so we can further discuss your suggestions regarding the software in your new 2025 Atlas. -CW",Sun Feb 16 16:38:25 +0000 2025,0,0,1,72
https://x.com/VW/status/1890807673987452940,"Hello, thank you for reaching out to us. This Social Channel is run by VW of America, so we wouldn't have access to the information you are seeking. In order to get the help you need, I recommend visiting https://t.co/r30CxKsR3n. Please scroll down to ""VW Worldwide"" to find the correct county for the appropriate VW you're trying to get in contact with. -CW",Sat Feb 15 16:57:33 +0000 2025,0,1,0,65
https://x.com/VW/status/1890798025620267400,@Scuba_NP Good morning Jolie. Thank you for contacting us. I'm so sorry that your vehicle unlocked without you doing so. I definitely would like to learn more about this issue. Please reply back in a DM. -CW,Sat Feb 15 16:19:13 +0000 2025,0,0,0,49
https://x.com/VW/status/1890507723948871919,"@mhmitsmichael Hello Michael, thank you for reaching out to us and making us aware of the engine issue you're experiencing. Please reply back in a DM, as I would like to gather more info 

-JF",Fri Feb 14 21:05:39 +0000 2025,0,0,0,63
https://x.com/VW/status/1890480227975135697,"@ScotsSense63 Hi Scot, we're sorry to learn of these multiple needed repairs for your Tiguan. We'd like to make sure any questions or additional concerns are addressed, so please feel welcome to DM us here to share more. -KO https://t.co/eWEhdNK7Lp",Fri Feb 14 19:16:24 +0000 2025,0,0,0,71
https://x.com/VW/status/1890441437579526277,"@AJJuice76 Hi, A.J. I'm sorry to hear you're still having issues with your taillight! Please send us a DM so we can get a bit more info. - MP",Fri Feb 14 16:42:16 +0000 2025,0,0,0,39
https://x.com/VW/status/1890079855045407148,"@lucas_fauc Hi Lulu, we're sorry to hear this. Please contact our VW Response Center at 833-648-2735. They're best-equipped to troubleshoot any myVW issues. -KO",Thu Feb 13 16:45:28 +0000 2025,0,1,0,115
https://x.com/VW/status/1890060926713524254,"@veganccansa Hi Cecilia, a car purchase is definitely a big decision and responsibility, so we want to make sure this mistake can be corrected for you. Please DM us here so we can look into this. -KO https://t.co/eWEhdNK7Lp",Thu Feb 13 15:30:15 +0000 2025,0,0,0,54
https://x.com/VW/status/1890059510905200972,"@johng8r1414 Good morning, John. We got your DM and attempted to reply there, but due to your privacy settings, the message couldn't go through. Please check those so we can continue our conversation here! If you'd prefer not to do that, you can also give us a call at 800-822-8987. - MP",Thu Feb 13 15:24:37 +0000 2025,0,1,0,57
https://x.com/VW/status/1889681140765884699,"@rodlaver33 Good morning, Rod, thank you for reaching out and making us aware of the issues you're experiencing with your ID.4. Please reply back in a DM, as I would like to gather more info 

-JF",Wed Feb 12 14:21:07 +0000 2025,0,2,1,70
https://x.com/VW/status/1889429224903397562,"@socialhysterian Hello Nick, thank you for reaching out to us. We have received your DM message; we appreciate your patience. You will receive a DM shortly.

-JF",Tue Feb 11 21:40:05 +0000 2025,0,0,0,52
https://x.com/VW/status/1889063462376247647,"@beachy799 Thank you for specifying. I've opened up case # 06659462 in order to address this issue.

As we ask to have it on record may I ask who I'm speaking with today? -CW",Mon Feb 10 21:26:41 +0000 2025,0,0,0,49
https://x.com/VW/status/1889049979974779332,"@tweevils22 Thank you for reaching out! Our dealers are in the best position to assist with pricing, ordering, and programming the key. Prices vary between dealers, since they set their own prices. You can find the nearest dealers with your zip code on our site: https://t.co/FEf5zyMV18

-GM",Mon Feb 10 20:33:06 +0000 2025,0,0,1,99
https://x.com/VW/status/1888963290149372127,"@don46242346 Hello, are you attempting to use remote start with your key fob or through the myVW app? -KO",Mon Feb 10 14:48:38 +0000 2025,0,0,2,109
https://x.com/VW/status/1888962125466660990,"@PdInTheGenePool Hello, I am sorry to hear about the concerns you're having with your Passat. Please send us a DM as I would like to learn more. 

-GM",Mon Feb 10 14:44:00 +0000 2025,0,0,2,50
https://x.com/VW/status/1887879780802109613,"@AndreiA74830 Hello, I am sorry to hear about the concerns you're having with your VW and VW dealers. Please send us a DM as I would like to learn more. 

-GM",Fri Feb 07 15:03:09 +0000 2025,0,2,0,119
https://x.com/VW/status/1887182779877892433,"@9tummala Hi, Srikanth. Thanks for reaching out. This account is run by VW of America. Please reach out to VW Germany. They can be reached at https://t.co/X7uCGYU1Hx - MP",Wed Feb 05 16:53:31 +0000 2025,0,3,0,108
https://x.com/VW/status/1887166401577934860,@lesamilikien No worries. You can send another one by clicking on this link! - MP https://t.co/eWEhdNK7Lp,Wed Feb 05 15:48:26 +0000 2025,0,0,0,65
https://x.com/VW/status/1887158066413744460,"@lesamilikien Hi, Lesa. I'm sorry to hear about your situation. We got your DM and have replied there. - MP",Wed Feb 05 15:15:19 +0000 2025,0,1,1,24
https://x.com/VW/status/1886893226982039815,"@beachy799 Hello, we'd like to look into how you can be removed from our mailing lists you don't want. Please feel welcome to send us a DM here. -KO https://t.co/eWEhdNK7Lp",Tue Feb 04 21:42:56 +0000 2025,0,0,0,67
https://x.com/VW/status/1886860545875436027,"@illmatic808 Hello, we'd like to look into that further with you. Please send us a DM here. -KO https://t.co/eWEhdNK7Lp",Tue Feb 04 19:33:04 +0000 2025,0,1,1,64
https://x.com/VW/status/1886792052060643599,@OchoaL83 Hello. I'm sorry to hear your Tiguan is having issues just outside warranty. Please send us a DM if you'd like to share more detail. - MP,Tue Feb 04 15:00:54 +0000 2025,0,1,0,83
https://x.com/VW/status/1886473000872284567,"@MrEstrella__ Hello, I am sorry to hear about the experience you had at the dealer. Please send us a DM as I would like to learn more.

 -GM",Mon Feb 03 17:53:07 +0000 2025,0,0,2,83
https://x.com/VW/status/1886179734373200171,"@vichigh122 Thank you for sharing more details about your service visit. For your privacy, please reach out to us via DM so more can be discussed. I'll include a link to DM here. -KO https://t.co/eWEhdNK7Lp",Sun Feb 02 22:27:46 +0000 2025,0,0,0,88
https://x.com/VW/status/1885723648818085889,"@vichigh122 Hello, we have CARE contact options available on our https://t.co/QLS95We2VZ page, including phone and chat. If preferred, you may also send us a DM here. -KO",Sat Feb 01 16:15:27 +0000 2025,0,0,0,55
https://x.com/VW/status/1885388276884017216,"@mikeysimes Hi, Michael. Please send us a DM, we'd like to get a bit more information about your situation. - MP",Fri Jan 31 18:02:48 +0000 2025,0,0,0,92
https://x.com/VW/status/1885341462306664841,"@ankitterrific Hi, Ankit. Please send us a DM so we can get a bit more information about what's happening. - MP",Fri Jan 31 14:56:47 +0000 2025,0,0,0,75
https://x.com/VW/status/1885124770343354843,@BPSNightmare If you wish to discuss your concerns further and would like the head of VW CARE's info then we would need you to reply back in a DM as this isn't something we would share publicly. -CW,Fri Jan 31 00:35:43 +0000 2025,0,1,2,89
https://x.com/VW/status/1885101134333042699,@AGlassCan Hello. I'm very sorry you're having an issue with the infotainment system in your Atlas. I would like to learn more about your concerns. Please reply back in a DM. Thank you. -CW,Thu Jan 30 23:01:48 +0000 2025,0,0,0,62
https://x.com/VW/status/1885092743996903680,@BPSNightmare I'm very sorry this has been a frustrating experience for you. We would ask you to reply back in a DM if you would like to discuss your concerns further. -CW,Thu Jan 30 22:28:28 +0000 2025,0,1,0,45
https://x.com/VW/status/1885080363963441167,"@BPSNightmare I want to see if I'm able to assist you. I would like to gather further details from you. For privacy reasons, we do ask that you reply back in a DM. Thank you. -CW",Thu Jan 30 21:39:16 +0000 2025,0,1,0,39
https://x.com/VW/status/1885053390755094549,"@BPSNightmare Hello. Thank you for reaching out. I'm very sorry your daughter had a hard time resolving an issue she's having with one of my colleagues here, at VW CARE. I would like to see if there's an opportunity where I may be able to assist. Please reply back in a DM. -CW",Thu Jan 30 19:52:05 +0000 2025,0,1,0,35
https://x.com/VW/status/1885021534173237370,@ghost_girlvw Hello. We'd like to get a bit more information about your situation. Please send us a DM. - MP,Thu Jan 30 17:45:30 +0000 2025,0,0,0,83
